kingdom,phylum,class,order,family,genus,species,subspecies,family common name,species author,species source,species lsid,species common name,subspecies author,subspecies source,subspecies lsid,subspecies common name
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,oaxacensis,,"souris, voles, campagnols, mice, rats","Goodwin, 1966",ITIS,urn:lsid:catalogueoflife.org:taxon:f34671ca-29c1-102b-9a4a-00304854f820:ac2008,Tarabundi vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,obscurus,,"souris, voles, campagnols, mice, rats","(Eversmann, 1841)",ITIS,urn:lsid:catalogueoflife.org:taxon:f34673aa-29c1-102b-9a4a-00304854f820:ac2008,Altai vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,ochrogaster,,"souris, voles, campagnols, mice, rats","(Wagner, 1842)",ITIS,urn:lsid:catalogueoflife.org:taxon:debd4c60-29c1-102b-9a4a-00304854f820:ac2008,prairie vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,oeconomus,,"souris, voles, campagnols, mice, rats","(Pallas, 1776)",ITIS,urn:lsid:catalogueoflife.org:taxon:efbe361e-29c1-102b-9a4a-00304854f820:ac2008,tundra vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,oregoni,,"souris, voles, campagnols, mice, rats","(Bachman, 1839)",ITIS,urn:lsid:catalogueoflife.org:taxon:debd4d8c-29c1-102b-9a4a-00304854f820:ac2008,creeping vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,pennsylvanicus,,"souris, voles, campagnols, mice, rats","(Ord, 1815)",ITIS,urn:lsid:catalogueoflife.org:taxon:efbe34fc-29c1-102b-9a4a-00304854f820:ac2008,meadow vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,pennsylvanicus,chihuahuensis,"souris, voles, campagnols, mice, rats","(Ord, 1815)",ITIS,urn:lsid:catalogueoflife.org:taxon:efbe34fc-29c1-102b-9a4a-00304854f820:ac2008,meadow vole,"Bradley and Cockrum, 1968",ITIS,urn:lsid:catalogueoflife.org:taxon:f4b31888-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,pennsylvanicus,dukecampbelli,"souris, voles, campagnols, mice, rats","(Ord, 1815)",ITIS,urn:lsid:catalogueoflife.org:taxon:efbe34fc-29c1-102b-9a4a-00304854f820:ac2008,meadow vole,"Woods, Post, and Kilpatrick, 1982",ITIS,urn:lsid:catalogueoflife.org:taxon:f4f117dc-29c1-102b-9a4a-00304854f820:ac2008,Florida salt marsh vole
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,pennsylvanicus,pennsylvanicus,"souris, voles, campagnols, mice, rats","(Ord, 1815)",ITIS,urn:lsid:catalogueoflife.org:taxon:efbe34fc-29c1-102b-9a4a-00304854f820:ac2008,meadow vole,"(Ord, 1815)",ITIS,urn:lsid:catalogueoflife.org:taxon:f4b4f996-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,pinetorum,,"souris, voles, campagnols, mice, rats","(LeConte, 1830)",ITIS,urn:lsid:catalogueoflife.org:taxon:debd4b3e-29c1-102b-9a4a-00304854f820:ac2008,woodland vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,pinetorum,nemoralis,"souris, voles, campagnols, mice, rats","(LeConte, 1830)",ITIS,urn:lsid:catalogueoflife.org:taxon:debd4b3e-29c1-102b-9a4a-00304854f820:ac2008,woodland vole,"V. Bailey, 1898",ITIS,urn:lsid:catalogueoflife.org:taxon:f4b4f61c-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,pinetorum,parvulus,"souris, voles, campagnols, mice, rats","(LeConte, 1830)",ITIS,urn:lsid:catalogueoflife.org:taxon:debd4b3e-29c1-102b-9a4a-00304854f820:ac2008,woodland vole,"(A. H. Howell, 1916)",ITIS,urn:lsid:catalogueoflife.org:taxon:f4b4f4f0-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,pinetorum,pinetorum,"souris, voles, campagnols, mice, rats","(LeConte, 1830)",ITIS,urn:lsid:catalogueoflife.org:taxon:debd4b3e-29c1-102b-9a4a-00304854f820:ac2008,woodland vole,"(LeConte, 1830)",ITIS,urn:lsid:catalogueoflife.org:taxon:f4b53550-29c1-102b-9a4a-00304854f820:ac2008,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,quasiater,,"souris, voles, campagnols, mice, rats","(Coues, 1874)",ITIS,urn:lsid:catalogueoflife.org:taxon:f346758a-29c1-102b-9a4a-00304854f820:ac2008,Jalapan pine vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,richardsoni,,"souris, voles, campagnols, mice, rats","(De Kay, 1842)",ITIS,urn:lsid:catalogueoflife.org:taxon:debd695c-29c1-102b-9a4a-00304854f820:ac2008,water vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,rossiaemeridionalis,,"souris, voles, campagnols, mice, rats","Ognev, 1924",ITIS,urn:lsid:catalogueoflife.org:taxon:f3467774-29c1-102b-9a4a-00304854f820:ac2008,southern vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,sachalinensis,,"souris, voles, campagnols, mice, rats","Vasin, 1955",ITIS,urn:lsid:catalogueoflife.org:taxon:f3467b48-29c1-102b-9a4a-00304854f820:ac2008,Sakhalin vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,savii,,"souris, voles, campagnols, mice, rats","(de Selys-Longchamps, 1838)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3467968-29c1-102b-9a4a-00304854f820:ac2008,Savi's pine vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,schelkovnikovi,,"souris, voles, campagnols, mice, rats","(Satunin, 1907)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3467d32-29c1-102b-9a4a-00304854f820:ac2008,Schelkovnikov's pine vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,sikimensis,,"souris, voles, campagnols, mice, rats","(Hodgson, 1849)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3467f26-29c1-102b-9a4a-00304854f820:ac2008,Sikkim vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,socialis,,"souris, voles, campagnols, mice, rats","(Pallas, 1773)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3468110-29c1-102b-9a4a-00304854f820:ac2008,social vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,subterraneus,,"souris, voles, campagnols, mice, rats","(de Selys-Longchamps, 1836)",ITIS,urn:lsid:catalogueoflife.org:taxon:f346830e-29c1-102b-9a4a-00304854f820:ac2008,European pine vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,tatricus,,"souris, voles, campagnols, mice, rats","Kratochvil, 1952",ITIS,urn:lsid:catalogueoflife.org:taxon:f34684f8-29c1-102b-9a4a-00304854f820:ac2008,tatra pine vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,thomasi,,"souris, voles, campagnols, mice, rats","(Barrett-Hamilton, 1903)",ITIS,urn:lsid:catalogueoflife.org:taxon:f34686e2-29c1-102b-9a4a-00304854f820:ac2008,Thomas's pine vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,townsendii,,"souris, voles, campagnols, mice, rats","(Bachman, 1839)",ITIS,urn:lsid:catalogueoflife.org:taxon:debd6a88-29c1-102b-9a4a-00304854f820:ac2008,Townsend's vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,transcaspicus,,"souris, voles, campagnols, mice, rats","Satunin, 1905",ITIS,urn:lsid:catalogueoflife.org:taxon:f34688d6-29c1-102b-9a4a-00304854f820:ac2008,transcaspian vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,umbrosus,,"souris, voles, campagnols, mice, rats","Merriam, 1898",ITIS,urn:lsid:catalogueoflife.org:taxon:f3468aca-29c1-102b-9a4a-00304854f820:ac2008,Zempoaltepec vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Microtus,xanthognathus,,"souris, voles, campagnols, mice, rats","(Leach, 1815)",ITIS,urn:lsid:catalogueoflife.org:taxon:efbe386c-29c1-102b-9a4a-00304854f820:ac2008,yellow-cheeked vole,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Millardia,gleadowi,,"souris, voles, campagnols, mice, rats","(Murray, 1886)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3431124-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Millardia,kathleenae,,"souris, voles, campagnols, mice, rats","Thomas, 1914",ITIS,urn:lsid:catalogueoflife.org:taxon:f3431304-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Millardia,kondana,,"souris, voles, campagnols, mice, rats","Mishra and Dhanda, 1975",ITIS,urn:lsid:catalogueoflife.org:taxon:f34314da-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Millardia,meltada,,"souris, voles, campagnols, mice, rats","(Gray, 1837)",ITIS,urn:lsid:catalogueoflife.org:taxon:f34316c4-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Muriculus,imberbis,,"souris, voles, campagnols, mice, rats","(Rueppell, 1842)",ITIS,urn:lsid:catalogueoflife.org:taxon:f34318ae-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,baoulei,,"souris, voles, campagnols, mice, rats","(Vermeiren and Verheyen, 1980)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3431a8e-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,booduga,,"souris, voles, campagnols, mice, rats","(Gray, 1837)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3431c82-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,bufo,,"souris, voles, campagnols, mice, rats","(Thomas, 1906)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3431e76-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,callewaerti,,"souris, voles, campagnols, mice, rats","(Thomas, 1925)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3432056-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,caroli,,"souris, voles, campagnols, mice, rats","Bonhote, 1902",ITIS,urn:lsid:catalogueoflife.org:taxon:f3432236-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,cervicolor,,"souris, voles, campagnols, mice, rats","Hodgson, 1845",ITIS,urn:lsid:catalogueoflife.org:taxon:f343242a-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,cookii,,"souris, voles, campagnols, mice, rats","Ryley, 1914",ITIS,urn:lsid:catalogueoflife.org:taxon:f343260a-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,crociduroides,,"souris, voles, campagnols, mice, rats","(Robinson and Kloss, 1916)",ITIS,urn:lsid:catalogueoflife.org:taxon:f34327ea-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,famulus,,"souris, voles, campagnols, mice, rats","Bonhote, 1898",ITIS,urn:lsid:catalogueoflife.org:taxon:f34329e8-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,fernandoni,,"souris, voles, campagnols, mice, rats","(Phillips, 1932)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3432bd2-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,goundae,,"souris, voles, campagnols, mice, rats","Petter and Genest, 1970",ITIS,urn:lsid:catalogueoflife.org:taxon:f3432db2-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,haussa,,"souris, voles, campagnols, mice, rats","(Thomas and Hinton, 1920)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3432f9c-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,indutus,,"souris, voles, campagnols, mice, rats","(Thomas, 1910)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3433186-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,kasaicus,,"souris, voles, campagnols, mice, rats","(Cabrera, 1924)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3433370-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,macedonicus,,"souris, voles, campagnols, mice, rats","Petrov and Ruzic, 1983",ITIS,urn:lsid:catalogueoflife.org:taxon:f3433564-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,mahomet,,"souris, voles, campagnols, mice, rats","Rhoads, 1896",ITIS,urn:lsid:catalogueoflife.org:taxon:f343374e-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,mattheyi,,"souris, voles, campagnols, mice, rats","Petter, 1969",ITIS,urn:lsid:catalogueoflife.org:taxon:f3433938-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,mayori,,"souris, voles, campagnols, mice, rats","(Thomas, 1915)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3433b2c-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,minutoides,,"souris, voles, campagnols, mice, rats","Smith, 1834",ITIS,urn:lsid:catalogueoflife.org:taxon:f3433d0c-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculoides,,"souris, voles, campagnols, mice, rats","Temminck, 1853",ITIS,urn:lsid:catalogueoflife.org:taxon:f3433eec-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,,"souris, voles, campagnols, mice, rats","Linnaeus, 1758",ITIS,urn:lsid:catalogueoflife.org:taxon:df148a5c-29c1-102b-9a4a-00304854f820:ac2008,house mouse,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,neavei,,"souris, voles, campagnols, mice, rats","(Thomas, 1910)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3434130-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,orangiae,,"souris, voles, campagnols, mice, rats","(Roberts, 1926)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3434324-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,oubanguii,,"souris, voles, campagnols, mice, rats","Petter and Genest, 1970",ITIS,urn:lsid:catalogueoflife.org:taxon:f3434504-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,pahari,,"souris, voles, campagnols, mice, rats","Thomas, 1916",ITIS,urn:lsid:catalogueoflife.org:taxon:f34346f8-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,phillipsi,,"souris, voles, campagnols, mice, rats","Wroughton, 1912",ITIS,urn:lsid:catalogueoflife.org:taxon:f34348d8-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,platythrix,,"souris, voles, campagnols, mice, rats","Bennett, 1832",ITIS,urn:lsid:catalogueoflife.org:taxon:f3434ab8-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,saxicola,,"souris, voles, campagnols, mice, rats","Elliot, 1839",ITIS,urn:lsid:catalogueoflife.org:taxon:f3434db0-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,setulosus,,"souris, voles, campagnols, mice, rats","Peters, 1876",ITIS,urn:lsid:catalogueoflife.org:taxon:f3434fae-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,setzeri,,"souris, voles, campagnols, mice, rats","Petter, 1978",ITIS,urn:lsid:catalogueoflife.org:taxon:f343518e-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,shortridgei,,"souris, voles, campagnols, mice, rats","(Thomas, 1914)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3435396-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,sorella,,"souris, voles, campagnols, mice, rats","(Thomas, 1909)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3435594-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,spicilegus,,"souris, voles, campagnols, mice, rats","Petenyi, 1882",ITIS,urn:lsid:catalogueoflife.org:taxon:f34357ce-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,spretus,,"souris, voles, campagnols, mice, rats","Lataste, 1883",ITIS,urn:lsid:catalogueoflife.org:taxon:f34359d6-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,tenellus,,"souris, voles, campagnols, mice, rats","(Thomas, 1903)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3435bc0-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,terricolor,,"souris, voles, campagnols, mice, rats","Blyth, 1851",ITIS,urn:lsid:catalogueoflife.org:taxon:f3435d96-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,triton,,"souris, voles, campagnols, mice, rats","(Thomas, 1909)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3435f80-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,vulcani,,"souris, voles, campagnols, mice, rats","(Robinson and Kloss, 1919)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3436174-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mylomys,dybowskii,,"souris, voles, campagnols, mice, rats","(Pousargues, 1893)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3436354-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myomys,albipes,,"souris, voles, campagnols, mice, rats","(Rueppell, 1842)",ITIS,urn:lsid:catalogueoflife.org:taxon:f343653e-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myomys,daltoni,,"souris, voles, campagnols, mice, rats","(Thomas, 1892)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3436728-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myomys,derooi,,"souris, voles, campagnols, mice, rats","Van der Straeten and Verheyen, 1978",ITIS,urn:lsid:catalogueoflife.org:taxon:f3436926-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myomys,fumatus,,"souris, voles, campagnols, mice, rats","(Peters, 1878)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3436b10-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myomys,ruppi,,"souris, voles, campagnols, mice, rats","(Van der Straeten and Dieterlen, 1983)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3436cf0-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myomys,verreauxii,,"souris, voles, campagnols, mice, rats","(Smith, 1834)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3436eda-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myomys,yemeni,,"souris, voles, campagnols, mice, rats","Sandborn and Hoogstraal, 1953",ITIS,urn:lsid:catalogueoflife.org:taxon:f34370c4-29c1-102b-9a4a-00304854f820:ac2008,,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myopus,schisticolor,,"souris, voles, campagnols, mice, rats","(Lilljeborg, 1844)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3468cb4-29c1-102b-9a4a-00304854f820:ac2008,wood lemming,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myospalax,aspalax,,"souris, voles, campagnols, mice, rats","(Pallas, 1776)",ITIS,urn:lsid:catalogueoflife.org:taxon:f34562b2-29c1-102b-9a4a-00304854f820:ac2008,false zokor,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myospalax,epsilanus,,"souris, voles, campagnols, mice, rats","Thomas, 1912",ITIS,urn:lsid:catalogueoflife.org:taxon:f3456492-29c1-102b-9a4a-00304854f820:ac2008,Manchurian zokor,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myospalax,fontanierii,,"souris, voles, campagnols, mice, rats","(Milne-Edwards, 1867)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3456686-29c1-102b-9a4a-00304854f820:ac2008,Chinese zokor,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myospalax,myospalax,,"souris, voles, campagnols, mice, rats","(Laxmann, 1773)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3456866-29c1-102b-9a4a-00304854f820:ac2008,Siberian zokor,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myospalax,psilurus,,"souris, voles, campagnols, mice, rats","(Milne-Edwards, 1874)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3456a5a-29c1-102b-9a4a-00304854f820:ac2008,transbaikal zokor,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myospalax,rothschildi,,"souris, voles, campagnols, mice, rats","Thomas, 1911",ITIS,urn:lsid:catalogueoflife.org:taxon:f3456c30-29c1-102b-9a4a-00304854f820:ac2008,Rothschild's zokor,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Myospalax,smithii,,"souris, voles, campagnols, mice, rats","Thomas, 1911",ITIS,urn:lsid:catalogueoflife.org:taxon:f3456e10-29c1-102b-9a4a-00304854f820:ac2008,Smith's zokor,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Mystromys,albicaudatus,,"souris, voles, campagnols, mice, rats","(A. Smith, 1834)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3457c34-29c1-102b-9a4a-00304854f820:ac2008,white-tailed mouse,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Nannospalax,ehrenbergi,,"souris, voles, campagnols, mice, rats","(Nehring, 1898)",ITIS,urn:lsid:catalogueoflife.org:taxon:f347703e-29c1-102b-9a4a-00304854f820:ac2008,Palestine mole rat,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Nannospalax,leucodon,,"souris, voles, campagnols, mice, rats","(Nordmann, 1840)",ITIS,urn:lsid:catalogueoflife.org:taxon:f347721e-29c1-102b-9a4a-00304854f820:ac2008,lesser mole rat,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Nannospalax,nehringi,,"souris, voles, campagnols, mice, rats","(Satunin, 1898)",ITIS,urn:lsid:catalogueoflife.org:taxon:f34773f4-29c1-102b-9a4a-00304854f820:ac2008,Nehring's blind mole rat,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Neacomys,guianae,,"souris, voles, campagnols, mice, rats","Thomas, 1905",ITIS,urn:lsid:catalogueoflife.org:taxon:f348754c-29c1-102b-9a4a-00304854f820:ac2008,Guiana bristly mouse,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Neacomys,pictus,,"souris, voles, campagnols, mice, rats","Goldman, 1912",ITIS,urn:lsid:catalogueoflife.org:taxon:f3487740-29c1-102b-9a4a-00304854f820:ac2008,painted bristly mouse,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Neacomys,spinosus,,"souris, voles, campagnols, mice, rats","(Thomas, 1882)",ITIS,urn:lsid:catalogueoflife.org:taxon:f3487948-29c1-102b-9a4a-00304854f820:ac2008,bristly mouse,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Neacomys,tenuipes,,"souris, voles, campagnols, mice, rats","Thomas, 1900",ITIS,urn:lsid:catalogueoflife.org:taxon:f3487b32-29c1-102b-9a4a-00304854f820:ac2008,narrow-footed bristly mouse,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Nectomys,palmipes,,"souris, voles, campagnols, mice, rats","Allen and Chapman, 1893",ITIS,urn:lsid:catalogueoflife.org:taxon:f3487ee8-29c1-102b-9a4a-00304854f820:ac2008,Trinidad water rat,,,,
Animalia,Chordata,Mammalia,Rodentia,Muridae,Nectomys,parvipes,,"souris, voles, campagnols, mice, rats","Petter, 1979",ITIS,urn:lsid:catalogueoflife.org:taxon:f3487d12-29c1-102b-9a4a-00304854f820:ac2008,small-footed water rat,,,,
